Epoch   E(m)   N(m)   U(m)
2260 -0.389294 0.616415 -0.0618519
2261 -0.389191 0.61494 -0.0820001
2262 -0.387658 0.606715 -0.119549
2263 -0.388625 0.611799 -0.134691
2264 -0.386302 0.60867 -0.155341
2265 -0.38262 0.614846 -0.164987
2266 -0.376569 0.609938 -0.192864
2267 -0.381808 0.613173 -0.215401
2268 -0.377456 0.612554 -0.25414
2269 -0.369898 0.608547 -0.290494
2270 -0.368709 0.613125 -0.312015
2271 -0.366415 0.611208 -0.343989
2272 -0.37297 0.614368 -0.364469
2273 -0.368416 0.619971 -0.377498
2274 -0.363137 0.620544 -0.425979
2275 -0.358309 0.626399 -0.468305
2276 -0.351093 0.629146 -0.505969
2277 -0.343989 0.630912 -0.560754
2278 -0.330877 0.634232 -0.629804
2279 -0.322391 0.639137 -0.689264
2280 -0.387092 0.586028 -0.339172
2281 -0.385895 0.590701 -0.353992
2282 -0.3894 0.587322 -0.360853
2283 -0.395612 0.579705 -0.365443
2284 -0.389831 0.576675 -0.37815
2285 -0.386497 0.578418 -0.367196
2286 -0.392878 0.583157 -0.373975
2287 -0.390543 0.576375 -0.379574
2288 -0.389571 0.568138 -0.382587
2289 -0.385146 0.570467 -0.39809
2290 -0.392943 0.576857 -0.385101
2291 -0.396524 0.572047 -0.394761
2292 -0.392014 0.577436 -0.40495
2293 -0.395604 0.574808 -0.412619
2294 -0.396162 0.565964 -0.414332
2295 -0.404646 0.573897 -0.40695
2296 -0.401273 0.575338 -0.425096
2297 -0.399663 0.566549 -0.438963
2298 -0.406229 0.56877 -0.444348
2299 -0.40504 0.573569 -0.455106
2300 -0.408984 0.574211 -0.464146
2301 -0.414691 0.570655 -0.457666
2302 -0.415291 0.576531 -0.461367
2303 -0.414626 0.573223 -0.489938
2304 -0.414293 0.564837 -0.480193
2305 -0.413583 0.568037 -0.461632
2306 -0.419462 0.564602 -0.452392
2307 -0.382036 0.680963 -0.205714
2308 -0.425541 0.532424 -0.509104
2309 -0.400966 0.615132 -0.335042
2310 -0.368681 0.735892 -0.0797273
2311 -0.37314 0.702142 -0.170622
2312 -0.360162 0.719103 -0.119219
2313 -0.358255 0.735457 -0.0785052
2314 -0.370173 0.689626 -0.194832
2315 -0.375882 0.668427 -0.27208
2316 -0.373794 0.647792 -0.28288
2317 -0.379815 0.648734 -0.278927
2318 -0.399336 0.623144 -0.352937
2319 -0.40786 0.600229 -0.387354
2320 -0.406046 0.601613 -0.385094
2321 -0.406198 0.578142 -0.437641
2322 -0.411803 0.569422 -0.475756
2323 -0.406899 0.572384 -0.462485
2324 -0.414577 0.550046 -0.501516
2325 -0.41157 0.551507 -0.494351
2326 -0.40836 0.547933 -0.489086
2327 -0.40262 0.544927 -0.501017
2328 -0.415158 0.545586 -0.473128
2329 -0.423145 0.520485 -0.502
2330 -0.430088 0.51269 -0.525317
2331 -0.431832 0.508547 -0.533749
2332 -0.433509 0.49984 -0.548643
2333 -0.433564 0.478008 -0.607303
2334 -0.430878 0.462918 -0.612398
2335 -0.44423 0.462336 -0.638252
2336 -0.44282 0.463041 -0.639134
2337 -0.437439 0.467292 -0.635543
2338 -0.435198 0.467028 -0.653007
2339 -0.43283 0.463499 -0.657925
2340 -0.427737 0.468108 -0.642765
2341 -0.417467 0.473874 -0.634304
2342 -0.230499 0.335859 0.087909
2343 -0.223283 0.328974 0.0878471
2344 -0.222237 0.335525 0.0980708
2345 -0.219839 0.326722 0.10112
2346 -0.221547 0.326001 0.125217
2347 -0.220579 0.333813 0.151302
2348 -0.214512 0.324976 0.155764
2349 -0.215828 0.31905 0.138025
2350 -0.214125 0.317971 0.150206
2351 -0.207203 0.313392 0.171793
2352 -0.2021 0.318984 0.16177
2353 -0.199115 0.319056 0.168555
2354 -0.194961 0.319098 0.177649
2355 -0.190326 0.312812 0.196253
2356 -0.192185 0.307659 0.19822
2357 -0.189762 0.317917 0.202179
2358 -0.186649 0.32107 0.19826
2359 -0.183825 0.317346 0.203828
2360 -0.181828 0.333737 0.210849
2361 -0.176137 0.325392 0.205092
2362 -0.16704 0.331703 0.196425
2363 -0.16392 0.336079 0.194761
2364 -0.167803 0.342012 0.220302
2365 -0.161294 0.348822 0.234234
2366 -0.155903 0.340997 0.241857
2367 -0.153321 0.338897 0.232015
2368 -0.150103 0.341528 0.23506
2369 -0.138222 0.346781 0.240798
2370 -0.135837 0.341567 0.270422
2371 -0.131448 0.329397 0.301987
2372 -0.121824 0.327199 0.301995
2373 -0.120079 0.328085 0.310184
2374 -0.118818 0.329287 0.305087
2375 -0.103458 0.326522 0.30766
2376 -0.1036 0.326347 0.304256
2377 -0.101337 0.314599 0.313184
2378 -0.10148 0.308216 0.339664
2379 -0.0963624 0.316935 0.345698
2380 -0.10102 0.313281 0.373376
2381 -0.0860473 0.316108 0.366845
2382 -0.0777711 0.312944 0.367283
2383 -0.0802486 0.309121 0.3761
2384 -0.0661868 0.310687 0.392404
2385 -0.0539692 0.313191 0.400155
2386 -0.0582126 0.310518 0.418073
2387 -0.0547742 0.313092 0.435518
2388 -0.0503086 0.318948 0.422381
2389 -0.0430017 0.318631 0.411226
2390 -0.0428967 0.317753 0.424517
2391 -0.0311147 0.319312 0.429772
2392 -0.0192177 0.303482 0.438483
2393 -0.0179766 0.312381 0.430014
2394 -0.0163839 0.312401 0.436726
2395 0.0416649 0.261061 0.430955
2396 0.0352333 0.276767 0.429118
2397 -0.0317199 0.344162 0.479595
2398 -0.0118157 0.342496 0.449783
2399 -0.0162391 0.349409 0.464519
2400 0.0189324 0.326596 0.453473
2401 0.0357612 0.32316 0.436135
2402 0.0341884 0.326092 0.432317
2403 0.0255764 0.343383 0.435122
2404 0.0217855 0.347021 0.421827
2405 0.0366681 0.353948 0.416653
2406 0.02945 0.364332 0.389835
2407 0.036629 0.375207 0.35998
2408 0.04956 0.372349 0.349356
2409 0.0509753 0.377805 0.349375
2410 0.0548317 0.380318 0.363883
2411 0.0724891 0.381288 0.322424
2412 0.0824311 0.386402 0.282298
2413 0.0871371 0.39641 0.255635
2414 0.0943089 0.401809 0.244669
2415 0.105346 0.397628 0.221818
2416 0.119737 0.408204 0.170262
2417 0.124562 0.418773 0.135988
2418 0.139943 0.431705 0.0859982
2419 0.152986 0.434481 0.0337074
2420 0.148772 0.459263 -0.00516529
2421 0.154292 0.473951 -0.0505376
2422 0.156222 0.492738 -0.0886043
2423 0.160913 0.504365 -0.147235
2424 0.162001 0.527836 -0.195484
2425 0.171933 0.576206 -0.318232
2426 0.164664 0.569631 -0.305516
2427 0.1742 0.560655 -0.284267
2428 0.170994 0.556856 -0.279208
2429 0.177506 0.556915 -0.264914
2430 0.174325 0.552747 -0.243655
2431 0.180915 0.547782 -0.23351
2432 0.187749 0.541251 -0.229423
2433 0.193901 0.539191 -0.236645
2434 0.181961 0.534781 -0.220423
2435 0.174132 0.53429 -0.210794
2436 0.174757 0.5291 -0.213706
2437 0.184418 0.526446 -0.193792
2438 0.194011 0.519241 -0.193718
2439 0.177652 0.518841 -0.17497
2440 0.186015 0.508383 -0.17932
2441 0.183738 0.509992 -0.177741
2442 0.178839 0.505455 -0.172481
2443 0.1685 0.512999 -0.162816
2444 0.166494 0.503798 -0.169078
2445 0.183394 0.501105 -0.158598
2446 0.18234 0.499402 -0.129856
2447 0.193192 0.496251 -0.115873
2448 0.193221 0.490466 -0.11235
2449 0.194179 0.490845 -0.127556
2450 0.509118 0.357867 0.327365
2451 0.847543 0.215419 0.846308
2452 0.627406 0.299642 0.511123
2453 0.616081 0.294518 0.500794
2454 0.599094 0.301861 0.476084
2455 0.493538 0.340418 0.29657
2456 0.416024 0.360506 0.175237
2457 0.346927 0.382899 0.0635481
2458 0.272854 0.409767 -0.033209
2459 0.305788 0.397561 0.0192427
2460 0.268585 0.409881 -0.0606064
2461 0.225645 0.418323 -0.133584
2462 0.0493051 0.439528 0.152662
2463 0.0852971 0.418221 0.214461
2464 0.126166 0.399582 0.268305
2465 0.142392 0.388454 0.256928
2466 0.170991 0.376805 0.303046
2467 0.102517 0.400196 0.189468
2468 0.0769137 0.405149 0.169913
2469 0.095813 0.39684 0.180547
2470 0.0535874 0.402107 0.119915
2471 0.0652389 0.399447 0.115857
2472 0.0347768 0.416929 0.0714456
2473 0.0455515 0.405373 0.0814198
2474 0.0469632 0.40466 0.0539517
2475 0.0305015 0.413627 0.0312334
2476 0.0538177 0.399561 0.0354194
2477 0.022569 0.407496 -0.00890389
2478 0.0162608 0.406087 -0.0331038
2479 -0.027127 0.521956 -0.0281047
2480 0.0257126 0.407623 -0.0375452
2481 0.0234598 0.382275 -0.0440632
2482 0.0447159 0.390654 -0.0418594
2483 0.0683923 0.372557 -0.0229745
2484 0.0583227 0.353786 -0.0405117
2485 0.0669949 0.346202 -0.0555826
2486 0.0651196 0.353845 -0.0592786
2487 0.0813678 0.345197 -0.061968
2488 0.0858171 0.342669 -0.0545569
2489 -0.00778292 0.47931 0.2443
2490 -0.0174989 0.48505 0.226474
2491 0.00286671 0.481069 0.27387
2492 -0.0136549 0.485113 0.25108
2493 -0.00764916 0.482561 0.270326
2494 -0.00202928 0.482892 0.272061
2495 -0.0153197 0.485318 0.265238
2496 -0.028619 0.483667 0.248525
2497 -0.0261151 0.481636 0.275004
2498 -0.0142695 0.475797 0.28131
2499 0.00124414 0.472302 0.296282
2500 0.00598132 0.468345 0.304874
2501 0.0141053 0.467055 0.310051
2502 0.0207862 0.458346 0.315461
2503 0.0215739 0.447549 0.317776
2504 0.0281459 0.445259 0.297142
2505 0.0315825 0.440232 0.318824
2506 0.0261515 0.436984 0.291797
2507 0.0270153 0.433584 0.297145
2508 0.0425911 0.431744 0.305313
2509 0.0242539 0.427833 0.281413
2510 0.0277764 0.422435 0.247704
2511 0.0318682 0.422693 0.226992
2512 0.0360347 0.416578 0.221209
2513 0.0477951 0.409451 0.192568
2514 0.0634545 0.397775 0.189744
2515 0.0912588 0.383537 0.204865
2516 0.0907173 0.39021 0.185199
2517 0.0961497 0.389425 0.163249
2518 0.0822664 0.38229 0.106026
2519 0.101262 0.379506 0.103299
2520 0.104581 0.372792 0.0843889
2521 0.122329 0.358696 0.061511
2522 0.132201 0.357047 0.0466164
2523 0.163599 0.346225 0.0358975
2524 -0.247401 0.544041 0.597455
2525 -0.269595 0.547719 0.581275
2526 -0.253843 0.537898 0.584381
2527 -0.258637 0.534198 0.595698
2528 -0.260684 0.527258 0.597887
2529 -0.277654 0.527859 0.604623
2530 -0.287812 0.523985 0.591423
2531 -0.295521 0.522553 0.607312
2532 -0.29247 0.52083 0.630531
2533 -0.294855 0.516135 0.630926
2534 -0.321082 0.516495 0.586802
2535 -0.319413 0.520122 0.589229
2536 -0.321571 0.512059 0.610472
2537 -0.310575 0.508245 0.642622
2538 -0.319718 0.51136 0.630977
2539 -0.311739 0.49668 0.64261
2540 -0.34092 0.500933 0.618601
2541 -0.354764 0.504097 0.604003
2542 -0.37432 0.495966 0.611126
2543 0.515408 0.320974 1.65982
2544 0.519765 0.31757 1.68578
2545 0.522135 0.316436 1.66578
2546 0.532867 0.31526 1.70223
2547 0.5421 0.313774 1.72241
2548 0.549025 0.309918 1.74559
2549 0.564606 0.304785 1.75417
2550 0.481053 0.338187 1.65426
2551 0.278377 0.436071 1.44309
2552 -0.023775 0.5775 1.11836
2553 0.0948986 0.530842 1.22977
2554 0.224092 0.475303 1.3573
2555 0.0429215 0.565432 1.11313
2556 0.0363138 0.571637 1.12586
2557 -0.0994312 0.646518 0.960747
2558 -0.228496 0.701208 0.839129
2559 -0.178882 0.684558 0.856922
2560 -0.0409482 0.62788 0.998139
2561 -0.141183 0.671651 0.877493
2562 -0.135142 0.679602 0.850023
2563 -0.0501093 0.650936 0.914778
2564 0.0677398 0.749889 1.08594
2565 0.108711 0.805412 1.13639
2566 0.0800052 0.78774 1.05093
2567 0.0931545 0.852615 1.04046
2568 0.14984 0.877568 1.05955
2569 0.161971 0.871971 0.99549
2570 0.139116 0.847666 0.874894
2571 0.114988 0.845369 0.788461
2572 -0.213567 0.698091 1.68036
2573 -0.197408 0.694077 1.71275
2574 -0.199646 0.687811 1.69875
2575 -0.179256 0.686314 1.73022
2576 -0.184089 0.691826 1.72136
2577 -0.191797 0.699645 1.7328
2578 -0.187042 0.675293 1.72715
2579 -0.200535 0.639319 1.71217
2580 -0.181408 0.645381 1.75126
2581 -0.167604 0.638316 1.73055
2582 0.382817 0.306834 0.58736
2583 0.377397 0.307638 0.586479
2584 0.382236 0.306606 0.601015
2585 0.40633 0.303339 0.640242
2586 0.405166 0.321192 0.627317
2587 0.42806 0.315795 0.621739
2588 0.430986 0.317957 0.640589
2589 0.425049 0.316322 0.626068
2590 0.414866 0.325221 0.646707
2591 0.426136 0.295971 0.646889
2592 0.430508 0.29465 0.646045
2593 0.435757 0.313297 0.637008
2594 0.41593 0.300283 0.612167
2595 0.422381 0.293286 0.613039
2596 0.435546 0.275858 0.609099
2597 0.447293 0.265905 0.640515
2598 0.444765 0.250911 0.643526
2599 0.448248 0.247924 0.648881
2600 0.462673 0.234205 0.674989
2601 0.458324 0.234839 0.672526
2602 0.481107 0.221679 0.674341
2603 0.476183 0.211365 0.666248
2604 0.505885 0.205091 0.699183
2605 0.52491 0.211963 0.718051
2606 0.537422 0.215206 0.718285
2607 0.558015 0.222222 0.734278
2608 0.553778 0.224571 0.723274
2609 0.560631 0.234602 0.740412
2610 0.548852 0.228202 0.723549
2611 0.548663 0.234691 0.717082
2612 0.567212 0.234702 0.727462
2613 0.56607 0.243136 0.741526
2614 0.58612 0.237292 0.751559
2615 0.603527 0.229786 0.759118
2616 0.572412 0.527563 1.77016
2617 0.583628 0.518382 1.79271
2618 0.58418 0.509044 1.81261
2619 0.598044 0.51259 1.84403
2620 0.608048 0.502035 1.84771
2621 0.609618 0.50176 1.86794
2622 0.621837 0.487721 1.85447
2623 0.643437 0.153506 0.757989
2624 0.644379 0.181121 0.875656
2625 0.642519 0.29839 1.28296
2626 0.644824 0.283119 1.23962
2627 0.657165 0.232435 1.04741
2628 0.660302 0.167151 0.828318
2629 0.657342 0.128274 0.724596
2630 0.658952 0.137684 0.793081
2631 0.646836 0.114349 0.706277
2632 0.65193 0.102941 0.698338
2633 0.655212 0.0559561 0.552826
2634 0.657376 0.0813955 0.598761
2635 0.652674 0.100025 0.709086
2636 0.663045 0.116391 0.792338
2637 0.673962 0.127338 0.823301
2638 0.669318 0.130948 0.813788
2639 0.679062 0.12713 0.819012
2640 0.696375 0.113668 0.791582
2641 0.696968 0.0956312 0.731413
2642 0.698289 0.102061 0.754671
2643 0.704047 0.1174 0.776769
2644 0.704645 0.121052 0.788587
2645 0.719377 0.0945025 0.724136
2646 0.723804 0.0781501 0.691539
2647 0.72664 0.078899 0.710031
2648 0.732247 0.0689649 0.70691
2649 0.739874 0.0618449 0.701805
2650 0.744166 0.0379232 0.664906
2651 0.740524 0.0316185 0.672802
2652 0.739465 0.0216601 0.675849
2653 0.739534 0.0320972 0.696533
2654 0.749302 0.0306856 0.723705
2655 0.751599 0.0288451 0.706201
2656 0.741511 0.035698 0.75119
2657 0.749803 0.0464602 0.764508
2658 0.758453 0.0425252 0.806948
2659 0.771674 0.0450748 0.807859
2660 0.763677 0.0378817 0.80558
2661 0.763626 0.0481179 0.866477
2662 0.773055 0.0500871 0.880978
2663 0.790512 0.0494292 0.879664
2664 0.796055 0.0382182 0.831365
2665 0.808423 0.0351265 0.820864
2666 0.813024 0.0464675 0.847315
2667 0.821659 0.0448883 0.816361
2668 0.83382 0.0437569 0.775773
2669 0.836974 0.0523191 0.812964
2670 0.842815 0.0492434 0.79811
2671 0.846227 0.061029 0.827451
2672 0.844842 0.0671768 0.833787
2673 0.835411 0.0652004 0.810477
2674 0.844048 0.071559 0.793067
2675 0.844122 0.0836337 0.779227
2676 0.851251 0.0757855 0.770936
2677 0.859974 0.074931 0.74154
2678 0.861846 0.066058 0.71277
2679 0.878707 0.0653289 0.687939
2680 0.892223 0.0608985 0.627007
2681 0.898914 0.0715734 0.632783
2682 0.896772 0.0759197 0.628121
2683 0.909299 0.0832062 0.606971
2684 0.923745 0.0861898 0.581813
2685 0.932508 0.077217 0.582485
2686 0.944547 0.0920948 0.524573
2687 0.955911 0.102253 0.494083
2688 0.970753 0.116127 0.471919
2689 0.982036 0.123073 0.453659
2690 0.994649 0.136801 0.420197
2691 0.999288 0.144036 0.404859
2692 1.02123 0.157705 0.344968
2693 1.03187 0.165278 0.313602
2694 1.04304 0.18351 0.267988
2695 1.06656 0.205114 0.192195
2696 1.07914 0.223691 0.1096
2697 1.08146 0.221057 0.117852
2698 1.07981 0.219364 0.153789
2699 1.08133 0.217293 0.153988
2700 1.08633 0.210556 0.161066
2701 1.08905 0.214189 0.17414
2702 1.2357 0.234542 1.10953
2703 1.24522 0.228176 1.11469
2704 1.24977 0.222902 1.17199
2705 1.25121 0.217275 1.2069
2706 1.25502 0.218647 1.18733
2707 1.26556 0.209189 1.20332
2708 1.26474 0.211287 1.21887
2709 1.2654 0.205485 1.21981
2710 1.27239 0.211585 1.24281
2711 1.26869 0.210894 1.23722
2712 1.27617 0.21149 1.2491
2713 1.288 0.205884 1.26329
2714 1.29042 0.198997 1.28554
2715 1.30324 0.20066 1.31136
2716 1.3066 0.193865 1.32032
2717 1.31851 0.192777 1.34284
2718 1.32692 0.193491 1.36258
2719 1.46259 0.183422 1.0376
2720 1.46846 0.182632 1.07
2721 1.46188 0.17667 1.09139
2722 1.46274 0.176537 1.1383
2723 1.45787 0.166675 1.16698
2724 1.46298 0.158213 1.17043
2725 1.46409 0.158521 1.18359
2726 1.45783 0.152288 1.23343
2727 1.4604 0.154193 1.25361
2728 1.46593 0.154573 1.28032
2729 1.47178 0.15016 1.29867
2730 1.4781 0.143698 1.31063
2731 1.47886 0.139332 1.31589
2732 1.46782 0.127613 1.34883
2733 1.47667 0.12153 1.35478
2734 1.47709 0.122178 1.38996
2735 1.47887 0.114375 1.41049
2736 1.47358 0.113178 1.41761
2737 1.47981 0.10902 1.42613
2738 1.48532 0.100777 1.44776
2739 1.49346 0.107178 1.4597
2740 1.49362 0.106562 1.49556
2741 1.48856 0.0986802 1.53354
2742 1.48902 0.104851 1.5473
2743 1.49712 0.0989863 1.55496
2744 1.49955 0.0969835 1.58755
2745 1.50361 0.0965574 1.60704
2746 1.50641 0.0897704 1.64957
2747 1.51277 0.0845052 1.64962
2748 1.51403 0.0794842 1.66788
2749 1.5175 0.0830184 1.65944
2750 1.52777 0.0820682 1.67536
2751 1.53377 0.0814386 1.69428
2752 1.53624 0.0828873 1.70534
2753 1.54505 0.0789952 1.70031
2754 1.55913 0.0770688 1.71381
2755 1.56231 0.0675278 1.74769
2756 1.56649 0.0657855 1.78132
2757 1.56824 0.0605875 1.79025
2758 1.56503 0.0599599 1.81288
2759 1.56357 0.0494279 1.83925
2760 1.56542 0.0471133 1.86438
2761 1.57055 0.0411226 1.85029
2762 1.57321 0.0407158 1.87419
2763 1.58032 0.041396 1.90805
2764 1.58599 0.038944 1.91987
2765 1.58445 0.026841 1.92857
2766 1.58716 0.024744 1.96255
2767 1.58657 0.0191957 1.97665
2768 1.58851 0.0207625 1.9784
2769 1.59099 0.00940577 2.00314
2770 1.59668 0.012753 2.02236
2771 1.5956 0.00906949 2.03741
2772 1.59946 0.000485948 2.03929
2773 1.60894 0.00233547 2.03572
2774 1.61183 0.00264964 2.06299
2775 1.6134 -0.00385386 2.07773
2776 1.61197 -0.0145002 2.09703
2777 1.6148 -0.0322793 2.13022
2778 1.61542 -0.0343855 2.14294
2779 1.62461 -0.0376954 2.15281
2780 1.62657 -0.0393862 2.16518
2781 1.63138 -0.0471565 2.17343
2782 1.62719 -0.0478695 2.19554
2783 1.63175 -0.0504861 2.19534
2784 1.63628 -0.0518907 2.21371
2785 1.63152 -0.0641556 2.25024
2786 1.64199 -0.0612415 2.25747
2787 1.64139 -0.0542921 2.24498
2788 1.65323 -0.0550605 2.25727
2789 1.65501 -0.0579469 2.26097
2790 1.66147 -0.0524435 2.24196
2791 1.67115 -0.061848 2.26709
2792 1.67202 -0.06236 2.27115
2793 1.6816 -0.0766375 2.28698
2794 1.68475 -0.0698774 2.27453
2795 1.69085 -0.0742095 2.27641
2796 1.70156 -0.0729505 2.265
2797 1.70642 -0.080176 2.27015
2798 1.70815 -0.0887955 2.27592
2799 1.71899 -0.0984642 2.29316
2800 1.72379 -0.0934903 2.30686
2801 1.72093 -0.100283 2.32219
2802 1.73657 -0.0926036 2.30497
2803 1.73595 -0.090676 2.29393
2804 1.74387 -0.100881 2.32351
2805 1.73703 -0.0999462 2.3206
2806 1.74967 -0.101365 2.32083
2807 0.884574 0.387307 0.547828
2808 0.790888 0.433062 0.384502
2809 0.802277 0.429877 0.392933
2810 0.803502 0.414462 0.410986
2811 0.882513 0.367948 0.573916
2812 0.877702 0.372187 0.557306
2813 0.863799 0.377144 0.552701
2814 0.843424 0.395473 0.505714
2815 0.827766 0.413437 0.454101
2816 0.827327 0.413025 0.453888
2817 0.85481 0.394702 0.493669
2818 0.901374 0.381904 0.575971
2819 0.924411 0.380376 0.61101
2820 0.904834 0.400374 0.557817
2821 0.900429 0.40573 0.541619
2822 0.894307 0.41341 0.53261
2823 0.874631 0.422244 0.501271
2824 0.870348 0.433058 0.460284
2825 0.854446 0.437192 0.430996
2826 0.873482 0.428027 0.4553
2827 0.892804 0.418102 0.495233
2828 0.920036 0.41543 0.524238
2829 0.938737 0.404595 0.562259
2830 0.942954 0.410081 0.560792
2831 0.952708 0.398915 0.58521
2832 0.949132 0.400319 0.576519
2833 0.933413 0.407801 0.547269
2834 0.956996 0.409184 0.571953
2835 0.943082 0.413369 0.558549
2836 0.951594 0.41694 0.56482
2837 0.94724 0.409555 0.554827
2838 0.941126 0.399377 0.544248
2839 0.958686 0.3997 0.559859
2840 0.945912 0.412468 0.519053
2841 0.952536 0.409107 0.521157
2842 0.951923 0.417586 0.50021
2843 0.942552 0.429632 0.480919
2844 0.957172 0.436361 0.468955
2845 0.948328 0.435568 0.4458
2846 0.94816 0.441417 0.434644
2847 0.958747 0.444651 0.414695
2848 0.970779 0.438912 0.403555
2849 0.969156 0.453227 0.371988
2850 0.982275 0.455911 0.3918
2851 0.997434 0.454891 0.38223
2852 0.998698 0.467613 0.347468
2853 0.988714 0.460256 0.309759
2854 0.990075 0.471171 0.280166
2855 0.991645 0.478125 0.236351
2856 0.964925 0.492136 0.15552
2857 1.01819 0.569966 0.027535
2858 1.00698 0.574321 -0.0137442
2859 1.00202 0.570353 -0.0604322
2860 0.978873 0.558665 -0.100989
2861 0.673485 0.459483 -0.481147
2862 0.480694 0.392279 -0.72849
2863 0.759647 0.462819 -0.42635
2864 0.855538 0.630413 0.238086
2865 0.981931 0.670302 0.427713
2866 1.00395 0.66058 0.496446
2867 0.977347 0.651939 0.464021
2868 0.770295 0.585716 0.205552
2869 0.645224 0.536431 0.0798223
2870 0.609055 0.522255 0.0331019
2871 0.661942 0.530708 0.108596
2872 0.654543 0.530552 0.104161
2873 0.667979 0.52721 0.153821
2874 0.699685 0.536114 0.203378
2875 0.715817 0.532223 0.228807
2876 0.713496 0.53463 0.239018
2877 0.703792 0.532564 0.223575
2878 0.709376 0.533011 0.2282
2879 0.72873 0.525462 0.292796
2880 0.737413 0.520852 0.3127
