Epoch GPSWeek GPSSeconds E N U
1157 2170 207480.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1158 2170 207510.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1159 2170 207540.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1160 2170 207570.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1161 2170 207600.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1162 2170 207630.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1163 2170 207660.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1164 2170 207690.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1165 2170 207720.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1166 2170 207750.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1167 2170 207780.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1168 2170 207810.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1169 2170 207840.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1170 2170 207870.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1171 2170 207900.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1172 2170 207930.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1173 2170 207960.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1174 2170 207990.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1175 2170 208020.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1176 2170 208050.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1177 2170 208080.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1178 2170 208110.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1179 2170 208140.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1180 2170 208170.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1181 2170 208200.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1182 2170 208230.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1183 2170 208260.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1184 2170 208290.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1185 2170 208320.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1186 2170 208350.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1187 2170 208380.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1188 2170 208410.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1189 2170 208440.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1190 2170 208470.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1191 2170 208500.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1192 2170 208530.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1193 2170 208560.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1194 2170 208590.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1195 2170 208620.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1196 2170 208650.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1197 2170 208680.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1198 2170 208710.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1199 2170 208740.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1200 2170 208770.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1201 2170 208800.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1202 2170 208830.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1203 2170 208860.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1204 2170 208890.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1205 2170 208920.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1206 2170 208950.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1207 2170 208980.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1208 2170 209010.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1209 2170 209040.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1210 2170 209070.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1211 2170 209100.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1212 2170 209130.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1213 2170 209160.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1214 2170 209190.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1215 2170 209220.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1216 2170 209250.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1217 2170 209280.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1218 2170 209310.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1219 2170 209340.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1220 2170 209370.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1221 2170 209400.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1222 2170 209430.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1223 2170 209460.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1224 2170 209490.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1225 2170 209520.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1226 2170 209550.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1227 2170 209580.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1228 2170 209610.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1229 2170 209640.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1230 2170 209670.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1231 2170 209700.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1232 2170 209730.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1233 2170 209760.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1234 2170 209790.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1235 2170 209820.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1236 2170 209850.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1237 2170 209880.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1238 2170 209910.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1239 2170 209940.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1240 2170 209970.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1241 2170 210000.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1242 2170 210030.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1243 2170 210060.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1244 2170 210090.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1245 2170 210120.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1246 2170 210150.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1247 2170 210180.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1248 2170 210210.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1249 2170 210240.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1250 2170 210270.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1251 2170 210300.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1252 2170 210330.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1253 2170 210360.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1254 2170 210390.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1255 2170 210420.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1256 2170 210450.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1257 2170 210480.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1258 2170 210510.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1259 2170 210540.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1260 2170 210570.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1261 2170 210600.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1262 2170 210630.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1263 2170 210660.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1264 2170 210690.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1265 2170 210720.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1266 2170 210750.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1267 2170 210780.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1268 2170 210810.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1269 2170 210840.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1270 2170 210870.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1271 2170 210900.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1272 2170 210930.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1273 2170 210960.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1274 2170 210990.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1275 2170 211020.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1276 2170 211050.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1277 2170 211080.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1278 2170 211110.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1279 2170 211140.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1280 2170 211170.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1281 2170 211200.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1282 2170 211230.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1283 2170 211260.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1284 2170 211290.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1285 2170 211320.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1286 2170 211350.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1287 2170 211380.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1288 2170 211410.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1289 2170 211440.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1290 2170 211470.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1291 2170 211500.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1292 2170 211530.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1293 2170 211560.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1294 2170 211590.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1295 2170 211620.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1296 2170 211650.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1297 2170 211680.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1298 2170 211710.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1299 2170 211740.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1300 2170 211770.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1301 2170 211800.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1302 2170 211830.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1303 2170 211860.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1304 2170 211890.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1305 2170 211920.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1306 2170 211950.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1307 2170 211980.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1308 2170 212010.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1309 2170 212040.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1310 2170 212070.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1311 2170 212100.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1312 2170 212130.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1313 2170 212160.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1314 2170 212190.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1315 2170 212220.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1316 2170 212250.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1317 2170 212280.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1318 2170 212310.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1319 2170 212340.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1320 2170 212370.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1321 2170 212400.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1322 2170 212430.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1323 2170 212460.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1324 2170 212490.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1325 2170 212520.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1326 2170 212550.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1327 2170 212580.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1328 2170 212610.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1329 2170 212640.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1330 2170 212670.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1331 2170 212700.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1332 2170 212730.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1333 2170 212760.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1334 2170 212790.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1335 2170 212820.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1336 2170 212850.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1337 2170 212880.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1338 2170 212910.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1339 2170 212940.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1340 2170 212970.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1341 2170 213000.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1342 2170 213030.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1343 2170 213060.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1344 2170 213090.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1345 2170 213120.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1346 2170 213150.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1347 2170 213180.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1348 2170 213210.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1349 2170 213240.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1350 2170 213270.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1351 2170 213300.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1352 2170 213330.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1353 2170 213360.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1354 2170 213390.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1355 2170 213420.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1356 2170 213450.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1357 2170 213480.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1358 2170 213510.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1359 2170 213540.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1360 2170 213570.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1361 2170 213600.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1362 2170 213630.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1363 2170 213660.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1364 2170 213690.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1365 2170 213720.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1366 2170 213750.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1367 2170 213780.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1368 2170 213810.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1369 2170 213840.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1370 2170 213870.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1371 2170 213900.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1372 2170 213930.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1373 2170 213960.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1374 2170 213990.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1375 2170 214020.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1376 2170 214050.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1377 2170 214080.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1378 2170 214110.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1379 2170 214140.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1380 2170 214170.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1381 2170 214200.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1382 2170 214230.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1383 2170 214260.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1384 2170 214290.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1385 2170 214320.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1386 2170 214350.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1387 2170 214380.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1388 2170 214410.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1389 2170 214440.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1390 2170 214470.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1391 2170 214500.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1392 2170 214530.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1393 2170 214560.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1394 2170 214590.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1395 2170 214620.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1396 2170 214650.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1397 2170 214680.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1398 2170 214710.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1399 2170 214740.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1400 2170 214770.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1401 2170 214800.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1402 2170 214830.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1403 2170 214860.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1404 2170 214890.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1405 2170 214920.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1406 2170 214950.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1407 2170 214980.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1408 2170 215010.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1409 2170 215040.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1410 2170 215070.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1411 2170 215100.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1412 2170 215130.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1413 2170 215160.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1414 2170 215190.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1415 2170 215220.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1416 2170 215250.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1417 2170 215280.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1418 2170 215310.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1419 2170 215340.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1420 2170 215370.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1421 2170 215400.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1422 2170 215430.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1423 2170 215460.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1424 2170 215490.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1425 2170 215520.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1426 2170 215550.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1427 2170 215580.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1428 2170 215610.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1429 2170 215640.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1430 2170 215670.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1431 2170 215700.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1432 2170 215730.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1433 2170 215760.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1434 2170 215790.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1435 2170 215820.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1436 2170 215850.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1437 2170 215880.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1438 2170 215910.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1439 2170 215940.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1440 2170 215970.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1441 2170 216000.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1442 2170 216030.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1443 2170 216060.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1444 2170 216090.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1445 2170 216120.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1446 2170 216150.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1447 2170 216180.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1448 2170 216210.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1449 2170 216240.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1450 2170 216270.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1451 2170 216300.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1452 2170 216330.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1453 2170 216360.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1454 2170 216390.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1455 2170 216420.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1456 2170 216450.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1457 2170 216480.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1458 2170 216510.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1459 2170 216540.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1460 2170 216570.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1461 2170 216600.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1462 2170 216630.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1463 2170 216660.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1464 2170 216690.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1465 2170 216720.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1466 2170 216750.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1467 2170 216780.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1468 2170 216810.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1469 2170 216840.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1470 2170 216870.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1471 2170 216900.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1472 2170 216930.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1473 2170 216960.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1474 2170 216990.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1475 2170 217020.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1476 2170 217050.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1477 2170 217080.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1478 2170 217110.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1479 2170 217140.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1480 2170 217170.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1481 2170 217200.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1482 2170 217230.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1483 2170 217260.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1484 2170 217290.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1485 2170 217320.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1486 2170 217350.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1487 2170 217380.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1488 2170 217410.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1489 2170 217440.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1490 2170 217470.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1491 2170 217500.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1492 2170 217530.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1493 2170 217560.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1494 2170 217590.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1495 2170 217620.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1496 2170 217650.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1497 2170 217680.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1498 2170 217710.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1499 2170 217740.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1500 2170 217770.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1501 2170 217800.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1502 2170 217830.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1503 2170 217860.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1504 2170 217890.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1505 2170 217920.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1506 2170 217950.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1507 2170 217980.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1508 2170 218010.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1509 2170 218040.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1510 2170 218070.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1511 2170 218100.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1512 2170 218130.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1513 2170 218160.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1514 2170 218190.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1515 2170 218220.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1516 2170 218250.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1517 2170 218280.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1518 2170 218310.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1519 2170 218340.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1520 2170 218370.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1521 2170 218400.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1522 2170 218430.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1523 2170 218460.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1524 2170 218490.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1525 2170 218520.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1526 2170 218550.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1527 2170 218580.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1528 2170 218610.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1529 2170 218640.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1530 2170 218670.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1531 2170 218700.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1532 2170 218730.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1533 2170 218760.000 -3.996946e+64 -5.261372e+64 6.333948e+64
